,CUSTNO,avg_grade,가공_avg,가구/인테_avg,일상_avg,스포츠_avg,패션잡화_avg,교육/문화_avg,기타_avg,가전_avg,의류_avg,신선_avg,의약품_avg,사치품_avg,food_grade,fun_grade,etc_grade,fresh_grade,fashion_grade,necce_grade,sport_grade,stuff_grade,digital_grade,edu_grade,high_grade,medi_grade,fre_grade,GENDER,AGE,target_grade,R_grade
5863,5864,1.0,1.0,0.0,1.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1,4,1.0,5.0
5864,5865,2.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.0,2.0,1.3333333333333333,1.0,2.0,0.3333333333333333,1.0,2.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,0.0,5.0,1.0,0.0,1.0,1,4,1.0,5.0
5865,5866,1.0,1.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.0,2.6666666666666665,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,1,4,0.0,5.0
5866,5867,2.0,1.0,0.3333333333333333,1.0,1.0,1.6666666666666667,1.0,3.0,1.0,1.0,1.3333333333333333,1.0,0.0,5.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,1,4,0.0,4.0
5867,5868,2.0,1.0,2.0,2.0,3.0,1.6666666666666667,1.0,0.0,2.6666666666666665,3.0,2.6666666666666665,1.3333333333333333,4.0,5.0,5.0,0.0,6.0,2.0,3.0,5.0,6.0,5.0,5.0,1.0,5.0,6.0,1,4,0.0,5.0
5868,5869,5.0,1.0,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,0.0,3.0,0.0,4.0,5.0,1,4,1.0,5.0
5869,5870,6.0,2.0,4.0,4.0,2.0,1.3333333333333333,0.0,0.0,0.0,3.0,3.0,0.0,2.6666666666666665,3.0,6.0,0.0,6.0,6.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,1,4,0.0,5.0
5870,5871,2.0,1.0,0.3333333333333333,2.0,0.3333333333333333,2.0,2.333333333333333,2.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,0.0,6.0,0.0,0.0,1.0,1,4,0.0,4.0
5871,5872,3.0,2.0,1.3333333333333333,4.0,3.6666666666666665,2.0,0.3333333333333333,0.0,2.6666666666666665,3.0,3.0,0.0,4.0,6.0,3.0,0.0,3.0,6.0,6.0,3.0,3.0,6.0,4.0,3.0,0.0,2.0,1,4,0.0,4.0
5872,5873,1.0,1.0,0.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.0,0.6666666666666666,2.0,0.3333333333333333,0.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,6.0,1,4,0.0,4.0
5873,5874,2.0,2.0,2.6666666666666665,2.333333333333333,3.0,2.333333333333333,0.3333333333333333,0.0,2.6666666666666665,3.0,3.0,0.0,1.3333333333333333,2.0,5.0,0.0,2.0,2.0,3.0,2.0,5.0,5.0,0.0,4.0,0.0,2.0,1,4,0.0,4.0
5874,5875,3.0,2.0,2.6666666666666665,3.0,3.0,1.0,1.0,0.0,2.6666666666666665,3.0,3.0,0.0,3.333333333333333,6.0,5.0,0.0,6.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,0.0,5.0,1,4,1.0,4.0
5875,5876,2.0,2.0,0.0,2.0,3.0,2.333333333333333,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0,4,1.0,4.0
5876,5877,2.0,2.0,3.333333333333333,4.0,3.0,1.6666666666666667,2.333333333333333,0.0,4.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,3.0,6.0,6.0,6.0,3.0,5.0,2.0,0.0,0.0,2.0,1,4,1.0,4.0
5877,5878,3.0,2.0,4.0,4.0,5.0,1.6666666666666667,0.0,0.0,1.3333333333333333,3.0,3.0,0.0,2.6666666666666665,6.0,3.0,0.0,5.0,6.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,2.0,1,4,1.0,4.0
5878,5879,2.0,1.0,0.6666666666666666,1.6666666666666667,2.333333333333333,1.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,5.0,2.0,5.0,5.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,0,4,0.0,5.0
5879,5880,5.0,1.0,0.6666666666666666,1.0,2.0,2.0,1.0,0.0,1.3333333333333333,3.0,1.3333333333333333,0.0,0.0,4.0,1.0,0.0,5.0,5.0,2.0,1.0,2.0,4.0,4.0,0.0,0.0,2.0,0,4,1.0,5.0
5880,5881,3.0,2.0,4.0,4.0,4.333333333333333,1.6666666666666667,0.0,0.0,4.0,3.0,3.0,0.0,4.0,6.0,6.0,0.0,3.0,6.0,6.0,6.0,3.0,3.0,0.0,6.0,0.0,2.0,0,4,1.0,4.0
5881,5882,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.6666666666666667,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,0,4,0.0,5.0
5882,5883,1.0,1.0,1.3333333333333333,2.0,2.333333333333333,1.0,0.0,0.0,2.6666666666666665,2.333333333333333,1.0,2.0,0.0,4.0,5.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,5.0,6.0,1,4,0.0,5.0
5883,5884,2.0,2.0,1.3333333333333333,4.0,1.3333333333333333,1.0,2.0,1.0,2.6666666666666665,3.0,3.0,0.3333333333333333,1.3333333333333333,3.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,6.0,3.0,0.0,5.0,1,4,0.0,5.0
5884,5885,2.0,2.0,3.333333333333333,2.0,3.6666666666666665,2.333333333333333,1.0,0.0,2.6666666666666665,3.0,2.6666666666666665,0.6666666666666666,0.0,6.0,6.0,0.0,6.0,5.0,2.0,5.0,6.0,5.0,5.0,0.0,0.0,5.0,1,4,1.0,3.0
5885,5886,2.0,2.0,3.333333333333333,3.6666666666666665,5.0,2.333333333333333,2.0,0.0,2.6666666666666665,3.0,3.0,0.0,1.3333333333333333,3.0,2.0,0.0,6.0,3.0,6.0,6.0,2.0,2.0,3.0,2.0,0.0,1.0,1,4,1.0,4.0
5886,5887,1.0,1.0,0.3333333333333333,2.0,0.0,1.3333333333333333,1.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1,4,0.0,5.0
5887,5888,1.0,2.0,2.6666666666666665,2.333333333333333,3.0,2.333333333333333,0.0,0.0,1.3333333333333333,3.0,2.6666666666666665,0.0,1.3333333333333333,5.0,4.0,0.0,5.0,2.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,1,4,1.0,5.0
5888,5889,2.0,2.0,2.333333333333333,2.0,3.0,2.6666666666666665,1.0,1.0,4.0,3.0,3.0,0.0,1.0,2.0,5.0,6.0,5.0,6.0,2.0,5.0,6.0,3.0,2.0,4.0,0.0,2.0,1,4,0.0,5.0
5889,5890,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,2.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,2.0,1,4,1.0,5.0
5890,5891,3.0,2.0,0.6666666666666666,2.6666666666666665,3.0,2.333333333333333,1.3333333333333333,0.6666666666666666,4.0,3.0,2.333333333333333,0.0,4.0,3.0,5.0,0.0,3.0,6.0,3.0,6.0,3.0,5.0,3.0,2.0,0.0,2.0,1,4,1.0,4.0
5891,5892,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,1.0,0.0,0.0,2.333333333333333,1.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1,4,0.0,4.0
5892,5893,5.0,1.0,0.6666666666666666,2.333333333333333,1.0,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,2.0,1.3333333333333333,1.0,5.0,4.0,1.0,2.0,4.0,6.0,1.0,5.0,0.0,5.0,5.0,6.0,2.0,1,4,1.0,4.0
5893,5894,2.0,2.0,2.6666666666666665,2.333333333333333,3.0,2.333333333333333,2.333333333333333,1.3333333333333333,2.6666666666666665,3.0,3.0,1.3333333333333333,4.0,3.0,2.0,5.0,3.0,6.0,3.0,6.0,6.0,1.0,6.0,2.0,5.0,3.0,0,4,0.0,5.0
5894,5895,3.0,2.0,2.6666666666666665,3.333333333333333,3.0,3.0,3.0,0.0,4.0,3.0,3.0,0.0,4.0,6.0,3.0,0.0,3.0,6.0,3.0,2.0,3.0,3.0,6.0,3.0,0.0,2.0,1,4,0.0,4.0
5895,5896,1.0,1.0,0.6666666666666666,2.0,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,0.0,5.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,6.0,1,4,1.0,5.0
5896,5897,3.0,2.0,2.6666666666666665,3.333333333333333,3.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,3.0,2.6666666666666665,0.0,4.333333333333333,5.0,5.0,5.0,3.0,6.0,3.0,5.0,5.0,0.0,6.0,5.0,0.0,5.0,0,4,1.0,4.0
5897,5898,2.0,1.0,1.0,1.0,1.6666666666666667,2.0,1.0,0.0,0.0,1.6666666666666667,2.0,1.0,1.3333333333333333,2.0,1.0,0.0,5.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,1,4,0.0,5.0
5898,5899,2.0,2.0,3.333333333333333,3.0,5.0,2.6666666666666665,0.0,0.0,4.0,3.0,3.0,0.0,2.6666666666666665,3.0,3.0,0.0,3.0,6.0,3.0,6.0,6.0,6.0,0.0,2.0,0.0,2.0,1,4,0.0,4.0
5899,5900,2.0,1.0,1.3333333333333333,2.0,3.6666666666666665,3.0,0.6666666666666666,0.0,2.6666666666666665,3.0,1.3333333333333333,0.0,1.3333333333333333,6.0,4.0,0.0,1.0,6.0,3.0,3.0,3.0,1.0,5.0,2.0,0.0,2.0,1,4,0.0,4.0
5900,5901,2.0,2.0,4.0,4.0,3.0,3.0,1.0,0.0,4.0,3.0,3.0,0.0,4.0,6.0,2.0,0.0,3.0,3.0,3.0,5.0,6.0,2.0,1.0,5.0,0.0,2.0,1,4,0.0,4.0
5901,5902,2.0,1.0,1.0,1.0,2.333333333333333,1.6666666666666667,2.6666666666666665,0.6666666666666666,0.0,1.6666666666666667,2.0,2.0,1.3333333333333333,5.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,0.0,2.0,0.0,5.0,2.0,1,4,0.0,4.0
5902,5903,2.0,2.0,4.0,2.333333333333333,3.0,2.6666666666666665,1.0,0.0,2.6666666666666665,3.0,3.0,0.0,2.6666666666666665,6.0,3.0,0.0,6.0,2.0,6.0,2.0,5.0,2.0,0.0,2.0,0.0,3.0,1,4,0.0,5.0
5903,5904,2.0,1.0,0.6666666666666666,1.0,3.0,0.6666666666666666,1.0,0.0,0.0,1.6666666666666667,2.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,5.0,2.0,4.0,0.0,2.0,0.0,5.0,4.0,1,4,0.0,5.0
5904,5905,2.0,1.0,0.3333333333333333,1.0,1.0,1.6666666666666667,3.0,1.6666666666666667,0.0,2.333333333333333,2.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,1,4,0.0,5.0
5905,5906,1.0,1.0,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,2.0,0.6666666666666666,0.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,2.0,1,4,1.0,4.0
5906,5907,1.0,1.0,0.0,2.0,2.333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,2.333333333333333,1.0,0.6666666666666666,0.0,4.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,4.0,3.0,1,4,0.0,5.0
5907,5908,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,0.6666666666666666,2.0,0.0,1.0,1.6666666666666667,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1,4,1.0,5.0
5908,5909,3.0,1.3333333333333333,4.0,2.0,3.0,1.0,0.6666666666666666,0.0,4.0,3.0,2.333333333333333,0.0,4.0,3.0,6.0,0.0,2.0,2.0,6.0,5.0,5.0,6.0,1.0,5.0,0.0,3.0,1,4,1.0,4.0
5909,5910,5.0,2.0,2.0,2.6666666666666665,2.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,3.0,0.0,4.0,2.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,1.0,5.0,5.0,0.0,6.0,1,4,0.0,3.0
5910,5911,2.0,1.3333333333333333,4.0,2.0,3.0,1.3333333333333333,1.6666666666666667,0.0,2.6666666666666665,3.0,2.333333333333333,1.3333333333333333,2.6666666666666665,2.0,3.0,0.0,5.0,6.0,6.0,5.0,5.0,3.0,6.0,3.0,5.0,6.0,1,4,0.0,4.0
5911,5912,1.0,1.0,0.3333333333333333,2.0,0.3333333333333333,1.0,1.0,2.0,0.0,1.6666666666666667,1.0,0.6666666666666666,0.0,4.0,4.0,2.0,4.0,5.0,2.0,1.0,2.0,0.0,2.0,0.0,6.0,5.0,1,4,1.0,4.0
5912,5913,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,2.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,5.0,6.0,0.0,0.0,6.0,0,4,0.0,5.0
5913,5914,3.0,1.6666666666666667,2.333333333333333,1.6666666666666667,3.0,1.0,2.333333333333333,0.6666666666666666,1.3333333333333333,3.0,2.6666666666666665,0.6666666666666666,0.0,6.0,3.0,0.0,3.0,3.0,5.0,5.0,2.0,5.0,6.0,0.0,4.0,5.0,1,4,0.0,3.0
5914,5915,3.0,2.0,2.0,2.333333333333333,3.0,2.333333333333333,1.6666666666666667,1.0,1.3333333333333333,3.0,3.0,0.0,2.6666666666666665,3.0,5.0,0.0,6.0,3.0,3.0,6.0,5.0,6.0,5.0,2.0,0.0,5.0,1,4,0.0,3.0
5915,5916,3.0,1.0,0.6666666666666666,1.6666666666666667,3.0,1.0,1.6666666666666667,0.0,0.0,1.0,3.0,1.3333333333333333,0.0,3.0,5.0,0.0,3.0,2.0,3.0,6.0,5.0,0.0,6.0,0.0,0.0,6.0,0,4,0.0,4.0
5916,5917,2.0,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.333333333333333,0.6666666666666666,1.0,2.0,1.3333333333333333,0.0,5.0,4.0,6.0,6.0,6.0,5.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,1,4,0.0,4.0
5917,5918,2.0,2.0,1.3333333333333333,2.6666666666666665,3.6666666666666665,2.333333333333333,0.0,0.0,4.0,3.0,3.0,0.0,1.3333333333333333,5.0,0.0,0.0,3.0,5.0,6.0,3.0,5.0,2.0,0.0,1.0,0.0,2.0,1,4,1.0,5.0
5918,5919,2.0,2.0,3.333333333333333,2.0,3.0,1.6666666666666667,3.0,0.0,4.0,3.0,1.6666666666666667,0.6666666666666666,0.0,5.0,3.0,0.0,2.0,6.0,2.0,6.0,6.0,3.0,6.0,0.0,6.0,2.0,1,4,0.0,4.0
5919,5920,2.0,1.0,0.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,0.0,1.0,2.0,0.6666666666666666,0.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1,4,1.0,5.0
5920,5921,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,2.0,0.0,0.0,4.0,1.0,4.0,5.0,0.0,4.0,4.0,0.0,0.0,2.0,1,4,0.0,5.0
5921,5922,3.0,1.0,4.0,3.333333333333333,3.0,1.0,1.0,1.0,2.6666666666666665,3.0,1.0,0.6666666666666666,4.0,6.0,6.0,0.0,3.0,6.0,6.0,2.0,5.0,1.0,5.0,3.0,0.0,6.0,1,4,1.0,4.0
5922,5923,1.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,1.0,1.0
5923,5924,3.0,2.0,2.6666666666666665,1.6666666666666667,3.0,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,3.0,3.0,0.0,4.0,5.0,6.0,0.0,3.0,6.0,2.0,6.0,5.0,6.0,5.0,6.0,0.0,2.0,1,4,0.0,5.0
5924,5925,2.0,1.6666666666666667,2.0,1.3333333333333333,2.0,1.6666666666666667,3.0,2.333333333333333,1.3333333333333333,3.0,2.0,1.3333333333333333,3.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,2.0,5.0,3.0,4.0,1.0,6.0,1,4,1.0,4.0
5925,5926,1.0,1.0,0.0,2.0,2.0,0.0,0.6666666666666666,1.3333333333333333,0.0,1.0,1.3333333333333333,0.0,0.0,1.0,0.0,3.0,4.0,5.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,6.0,1,4,1.0,5.0
5926,5927,2.0,2.0,2.6666666666666665,1.6666666666666667,3.0,3.0,2.6666666666666665,2.0,4.0,3.0,2.0,0.6666666666666666,0.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,5.0,3.0,6.0,0.0,2.0,3.0,1,4,1.0,5.0
5927,5928,1.0,1.0,0.0,1.3333333333333333,0.0,0.3333333333333333,2.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,0,4,0.0,4.0
5928,5929,5.0,1.0,0.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0,5.0,4.0,4.0,5.0,1.0,0.0,4.0,0.0,6.0,2.0,1,4,1.0,4.0
5929,5930,2.0,1.3333333333333333,3.333333333333333,2.0,3.0,2.333333333333333,1.6666666666666667,0.0,2.6666666666666665,3.0,2.0,0.0,2.6666666666666665,5.0,2.0,0.0,2.0,5.0,2.0,2.0,3.0,5.0,6.0,2.0,0.0,2.0,1,4,1.0,4.0
5930,5931,2.0,1.0,0.6666666666666666,2.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.0,1.0,2.0,0.6666666666666666,0.0,5.0,4.0,5.0,2.0,1.0,4.0,1.0,4.0,0.0,5.0,0.0,0.0,2.0,1,4,0.0,4.0
5931,5932,2.0,1.6666666666666667,3.0,1.6666666666666667,4.333333333333333,1.0,1.6666666666666667,0.0,0.0,3.0,2.0,0.3333333333333333,2.6666666666666665,5.0,5.0,0.0,2.0,6.0,5.0,6.0,6.0,0.0,2.0,4.0,5.0,5.0,1,4,1.0,4.0
5932,5933,2.0,1.0,0.3333333333333333,2.0,1.0,3.0,1.0,0.0,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,4.0,0.0,0.0,1.0,5.0,4.0,5.0,3.0,4.0,2.0,0.0,6.0,2.0,1,4,0.0,5.0
5933,5934,3.0,2.0,4.0,1.6666666666666667,3.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,4.0,3.0,3.0,0.0,2.6666666666666665,3.0,3.0,5.0,3.0,6.0,5.0,3.0,3.0,3.0,3.0,5.0,0.0,2.0,1,4,0.0,4.0
5934,5935,2.0,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,1.0,2.0,1.6666666666666667,0.0,5.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,0.0,2.0,0.0,2.0,2.0,1,4,1.0,5.0
5935,5936,3.0,1.0,4.0,1.3333333333333333,3.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,2.6666666666666665,1.0,1.0,0.0,4.0,3.0,5.0,3.0,6.0,0.0,4.0,2.0,0.0,6.0,1,4,1.0,4.0
5936,5937,2.0,1.0,2.333333333333333,1.0,2.333333333333333,2.333333333333333,2.0,2.0,0.6666666666666666,3.0,2.0,0.3333333333333333,1.3333333333333333,5.0,5.0,3.0,5.0,2.0,5.0,5.0,3.0,1.0,2.0,5.0,0.0,2.0,1,4,0.0,4.0
5937,5938,3.0,1.0,4.0,2.0,2.0,2.6666666666666665,2.333333333333333,0.0,1.3333333333333333,3.0,2.333333333333333,0.0,4.0,5.0,6.0,0.0,6.0,6.0,3.0,5.0,6.0,2.0,6.0,2.0,0.0,2.0,1,4,0.0,3.0
5938,5939,6.0,2.0,2.0,2.333333333333333,3.6666666666666665,1.6666666666666667,3.0,2.0,1.3333333333333333,3.0,2.6666666666666665,0.0,4.0,5.0,2.0,5.0,5.0,3.0,2.0,2.0,6.0,4.0,6.0,6.0,0.0,5.0,1,4,1.0,4.0
5939,5940,2.0,1.0,0.6666666666666666,1.0,2.0,1.3333333333333333,1.3333333333333333,2.0,0.0,3.0,2.0,1.3333333333333333,0.0,2.0,4.0,4.0,1.0,5.0,4.0,2.0,5.0,0.0,2.0,0.0,6.0,3.0,1,4,1.0,4.0
5940,5941,2.0,1.0,0.6666666666666666,1.6666666666666667,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.0,1.0,1.0,0.0,4.0,5.0,2.0,5.0,4.0,0.0,2.0,0.0,2.0,2.0,1,4,1.0,5.0
5941,5942,2.0,2.0,2.6666666666666665,3.0,3.0,1.3333333333333333,2.6666666666666665,0.0,2.6666666666666665,3.0,3.0,0.0,4.0,6.0,3.0,0.0,3.0,6.0,6.0,2.0,6.0,2.0,3.0,2.0,0.0,6.0,1,4,0.0,4.0
5942,5943,3.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.0,2.0,0.0,1.0,2.0,1.3333333333333333,0.0,5.0,2.0,6.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,5.0,5.0,1,4,0.0,4.0
5943,5944,3.0,2.0,3.333333333333333,2.0,3.6666666666666665,1.0,2.0,0.0,2.6666666666666665,3.0,3.0,0.0,4.0,3.0,3.0,0.0,3.0,6.0,3.0,6.0,5.0,2.0,3.0,6.0,0.0,2.0,1,4,1.0,3.0
5944,5945,2.0,1.0,2.0,1.6666666666666667,2.0,2.333333333333333,1.0,0.0,2.6666666666666665,3.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,2.0,2.0,1.0,2.0,2.0,5.0,0.0,5.0,2.0,1,4,0.0,5.0
5945,5946,6.0,1.0,0.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,3.0,0.0,0.0,2.333333333333333,2.0,0.0,1.0,6.0,0.0,0.0,2.0,5.0,6.0,4.0,1.0,0.0,6.0,5.0,0.0,2.0,0,4,0.0,3.0
5946,5947,3.0,2.0,2.0,2.333333333333333,3.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,3.0,0.0,2.6666666666666665,6.0,6.0,2.0,6.0,6.0,6.0,5.0,3.0,6.0,3.0,3.0,0.0,2.0,1,4,0.0,4.0
5947,5948,3.0,2.0,2.6666666666666665,4.0,3.0,1.6666666666666667,2.0,0.0,2.6666666666666665,3.0,3.0,0.0,4.0,6.0,3.0,0.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,6.0,0.0,2.0,1,4,0.0,5.0
5948,5949,1.0,1.0,0.3333333333333333,2.0,3.0,1.3333333333333333,1.0,0.0,0.0,2.333333333333333,1.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,5.0,0.0,4.0,0.0,4.0,5.0,1,4,1.0,4.0
5949,5950,2.0,2.0,3.333333333333333,3.333333333333333,3.0,2.6666666666666665,1.6666666666666667,0.0,2.6666666666666665,3.0,3.0,0.0,1.3333333333333333,5.0,6.0,0.0,5.0,5.0,6.0,3.0,6.0,5.0,5.0,2.0,0.0,2.0,1,4,0.0,4.0
5950,5951,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,1,4,0.0,4.0
5951,5952,1.0,1.0,0.0,2.0,1.6666666666666667,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,5.0,1.0,0.0,0.0,5.0,1,4,0.0,5.0
5952,5953,2.0,1.6666666666666667,2.0,4.0,3.0,1.0,1.0,0.6666666666666666,4.0,3.0,2.0,0.3333333333333333,0.0,3.0,4.0,0.0,2.0,5.0,3.0,5.0,5.0,2.0,1.0,0.0,0.0,6.0,1,4,1.0,5.0
5953,5954,2.0,2.0,2.333333333333333,2.333333333333333,3.0,3.0,2.0,0.0,4.0,3.0,2.6666666666666665,0.0,4.0,6.0,2.0,0.0,4.0,3.0,6.0,5.0,6.0,2.0,6.0,2.0,0.0,1.0,1,4,0.0,3.0
5954,5955,1.0,1.0,0.0,2.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2.0,1.6666666666666667,1.3333333333333333,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,3.0,2.0,1,4,0.0,5.0
5955,5956,3.0,2.0,2.6666666666666665,2.333333333333333,3.0,2.333333333333333,0.3333333333333333,0.0,4.0,3.0,3.0,0.0,4.0,2.0,6.0,0.0,2.0,3.0,3.0,2.0,2.0,6.0,5.0,2.0,0.0,2.0,1,4,0.0,5.0
5956,5957,2.0,1.3333333333333333,2.333333333333333,1.6666666666666667,5.0,3.0,1.0,0.0,3.333333333333333,3.0,2.0,0.0,4.0,5.0,6.0,0.0,5.0,5.0,6.0,6.0,3.0,6.0,3.0,5.0,0.0,6.0,1,4,0.0,4.0
5957,5958,4.0,2.0,0.3333333333333333,2.0,2.333333333333333,0.6666666666666666,1.0,0.0,1.3333333333333333,3.0,3.0,0.0,0.0,2.0,1.0,0.0,6.0,6.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,1,4,1.0,3.0
5958,5959,5.0,1.0,0.6666666666666666,2.0,1.6666666666666667,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,1.0,5.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,6.0,1,4,1.0,5.0
5959,5960,2.0,1.3333333333333333,2.0,2.6666666666666665,3.0,1.0,1.6666666666666667,0.0,0.0,3.0,1.6666666666666667,0.0,2.6666666666666665,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,5.0,1,4,1.0,5.0
